Service

+---------+----------------------------------------------------------------------------+--------------+---------+----------+---------+-------------+--------+------------------------------------+
|ServiceID|Name                                                                        |EstimationCost|LaborCost|Estimation|LaborTime|HasConditions|Obsolete|Uuid                                |
|240      |799               |Замена пыльника ШРУС заднего левого внутреннего                   |Hyundai IX55                                                        |1650.00          |4000                 |3200.00    |75               |1.25000    |34397EC4-5D1B-45CC-9D46-667A84CBC082|D78498CE-F0C0-4C77-B632-EB6DE7EE5BB7|
|241      |279               |Замена пыльника ШРУС заднего правого внутреннего                  |Fit - HR-V  4WD                                                     |1650.00          |3800                 |1520.00    |150              |2.50000    |3406AE6B-F813-4002-A9AE-CDFE6B84A368|0FD845EB-71AA-475E-B5CE-4484DDDF24A3|
|241      |280               |Замена пыльника ШРУС заднего правого внутреннего                  |Замена двух пыльников на одном приводе                              |1650.00          |1500                 |1000.00    |90               |1.50000    |3406AE6B-F813-4002-A9AE-CDFE6B84A368|48BB2AED-7F8A-4FAD-8369-9596F5B2FA35|
|241      |801               |Замена пыльника ШРУС заднего правого внутреннего                  |Hyundai IX55                                                        |1650.00          |4000                 |3200.00    |75               |1.25000    |3406AE6B-F813-4002-A9AE-CDFE6B84A368|98F6E011-7290-4258-9DED-255EB9A5BFEE|
|248      |66                |Диагностика ремня ГРМ                                             |Subaru 4х вальный                                                   |750.00           |500                  |2500.00    |12               |0.20000    |D9DC2479-5D20-4D99-85C0-DA62621CB670|C1CB818F-3F65-44EB-9971-6FA8112D0DC8|
|248      |67                |Диагностика ремня ГРМ                                             |Toyota при демонтаже опор ДВС                                       |750.00           |500                  |2500.00    |12               |0.20000    |D9DC2479-5D20-4D99-85C0-DA62621CB670|B4482CD3-E78A-4C74-AAEB-21A5E40DD89A|
|248      |68                |Диагностика ремня ГРМ                                             |Без снятия ремня ГРМ                                                |750.00           |2700                 |1800.00    |90               |1.50000    |D9DC2479-5D20-4D99-85C0-DA62621CB670|C0D88960-568F-405C-ACBB-369C8EB78BBC|
|265      |232               |Аппаратная замена антифриза                                       |CR-V RD5-8                                                          |1950.00          |1950                 |1950.00    |60               |1.00000    |05C3BB99-C6F6-4B84-B5BE-A89A5EEEA4F9|EAB40131-28C2-41EE-B705-9ABA2DE623C5|
|265      |233               |Аппаратная замена антифриза                                       |Fit 2WD                                                             |1950.00          |1950                 |1950.00    |60               |1.00000    |05C3BB99-C6F6-4B84-B5BE-A89A5EEEA4F9|EAC62817-899B-4CC4-AF52-564728A3182D|
|269      |290               |Замена фильтра АКПП проточного                                    |Автомобиль с двигателем V6                                          |1000.00          |1650                 |2200.00    |45               |0.75000    |80111811-241A-4D04-AEA9-1393C72B5AD8|2D210316-CD2F-46BA-A28E-711A36EEBA89|
